[['rice'], 75, '->', ['whole milk'], 2513, 0.6133333333333333]
[['cereals'], 56, '->', ['whole milk'], 2513, 0.6428571428571429]
[['baking powder'], 174, '->', ['whole milk'], 2513, 0.5229885057471264]
[['honey'], 15, '->', ['whole milk'], 2513, 0.7333333333333333]
[['cocoa drinks'], 22, '->', ['whole milk'], 2513, 0.5909090909090909]
[['jam'], 53, '->', ['whole milk'], 2513, 0.5471698113207547]
[['pudding powder'], 23, '->', ['whole milk'], 2513, 0.5652173913043478]
[['cooking chocolate'], 25, '->', ['whole milk'], 2513, 0.52]
[['rice'], 75, '->', ['other vegetables'], 1903, 0.52]
[['specialty cheese'], 84, '->', ['other vegetables'], 1903, 0.5]
[['tidbits'], 23, '->', ['rolls/buns'], 1809, 0.5217391304347826]
[['other vegetables', 'soda', 'onions'], 25, '->', ['root vegetables'], 1072, 0.52]
[['soda', 'sausage', 'whipped/sour cream'], 21, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['chicken', 'root vegetables', 'sausage'], 22, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['chicken', 'root vegetables', 'whipped/sour cream'], 21, '->', ['other vegetables'], 1903, 0.6190476190476191]
[['chicken', 'root vegetables', 'domestic eggs'], 24, '->', ['other vegetables'], 1903, 0.625]
[['chicken', 'root vegetables', 'frozen vegetables'], 15, '->', ['other vegetables'], 1903, 0.7333333333333333]
[['chicken', 'sausage', 'whipped/sour cream'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['sugar', 'fruit/vegetable juice', 'root vegetables'], 14, '->', ['other vegetables'], 1903, 0.7857142857142857]
[['other vegetables', 'sugar', 'fruit/vegetable juice'], 20, '->', ['root vegetables'], 1072, 0.55]
[['fruit/vegetable juice', 'pastry', 'root vegetables'], 14, '->', ['other vegetables'], 1903, 0.7857142857142857]
[['fruit/vegetable juice', 'root vegetables', 'sausage'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['fruit/vegetable juice', 'root vegetables', 'brown bread'], 22, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['fruit/vegetable juice', 'root vegetables', 'napkins'], 22, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['other vegetables', 'fruit/vegetable juice', 'napkins'], 22, '->', ['root vegetables'], 1072, 0.5454545454545454]
[['fruit/vegetable juice', 'root vegetables', 'pork'], 20, '->', ['other vegetables'], 1903, 0.75]
[['other vegetables', 'fruit/vegetable juice', 'pork'], 25, '->', ['root vegetables'], 1072, 0.6]
[['fruit/vegetable juice', 'root vegetables', 'whipped/sour cream'], 28, '->', ['other vegetables'], 1903, 0.5357142857142857]
[['fruit/vegetable juice', 'root vegetables', 'dessert'], 17, '->', ['other vegetables'], 1903, 0.7058823529411765]
[['fruit/vegetable juice', 'root vegetables', 'domestic eggs'], 25, '->', ['other vegetables'], 1903, 0.68]
[['other vegetables', 'fruit/vegetable juice', 'domestic eggs'], 34, '->', ['root vegetables'], 1072, 0.5]
[['fruit/vegetable juice', 'root vegetables', 'oil'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['other vegetables', 'fruit/vegetable juice', 'oil'], 21, '->', ['root vegetables'], 1072, 0.5714285714285714]
[['fruit/vegetable juice', 'root vegetables', 'frozen vegetables'], 26, '->', ['other vegetables'], 1903, 0.5384615384615384]
[['fruit/vegetable juice', 'whipped/sour cream', 'frozen vegetables'], 21, '->', ['other vegetables'], 1903, 0.7142857142857143]
[['newspapers', 'root vegetables', 'sausage'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['newspapers', 'root vegetables', 'pork'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['newspapers', 'root vegetables', 'whipped/sour cream'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['pastry', 'root vegetables', 'shopping bags'], 13, '->', ['other vegetables'], 1903, 0.8461538461538461]
[['pastry', 'root vegetables', 'whipped/sour cream'], 20, '->', ['other vegetables'], 1903, 0.65]
[['pastry', 'root vegetables', 'domestic eggs'], 14, '->', ['other vegetables'], 1903, 0.8571428571428571]
[['pastry', 'sausage', 'whipped/sour cream'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['pastry', 'whipped/sour cream', 'domestic eggs'], 14, '->', ['other vegetables'], 1903, 0.8571428571428571]
[['root vegetables', 'sausage', 'whipped/sour cream'], 21, '->', ['other vegetables'], 1903, 0.5238095238095238]
[['root vegetables', 'sausage', 'frozen vegetables'], 19, '->', ['other vegetables'], 1903, 0.5789473684210527]
[['root vegetables', 'sausage', 'sliced cheese'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['root vegetables', 'shopping bags', 'pork'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['root vegetables', 'shopping bags', 'whipped/sour cream'], 22, '->', ['other vegetables'], 1903, 0.6363636363636364]
[['root vegetables', 'shopping bags', 'herbs'], 13, '->', ['other vegetables'], 1903, 0.8461538461538461]
[['other vegetables', 'shopping bags', 'herbs'], 19, '->', ['root vegetables'], 1072, 0.5789473684210527]
[['root vegetables', 'napkins', 'whipped/sour cream'], 25, '->', ['other vegetables'], 1903, 0.52]
[['root vegetables', 'pork', 'domestic eggs'], 19, '->', ['other vegetables'], 1903, 0.6842105263157895]
[['root vegetables', 'pork', 'onions'], 15, '->', ['other vegetables'], 1903, 0.7333333333333333]
[['other vegetables', 'pork', 'onions'], 20, '->', ['root vegetables'], 1072, 0.55]
[['root vegetables', 'whipped/sour cream', 'domestic eggs'], 33, '->', ['other vegetables'], 1903, 0.5151515151515151]
[['root vegetables', 'whipped/sour cream', 'hard cheese'], 16, '->', ['other vegetables'], 1903, 0.8125]
[['root vegetables', 'whipped/sour cream', 'frozen vegetables'], 27, '->', ['other vegetables'], 1903, 0.5925925925925926]
[['root vegetables', 'whipped/sour cream', 'onions'], 23, '->', ['other vegetables'], 1903, 0.6086956521739131]
[['root vegetables', 'whipped/sour cream', 'sliced cheese'], 18, '->', ['other vegetables'], 1903, 0.7222222222222222]
[['other vegetables', 'whipped/sour cream', 'sliced cheese'], 21, '->', ['root vegetables'], 1072, 0.6190476190476191]
[['root vegetables', 'domestic eggs', 'hard cheese'], 16, '->', ['other vegetables'], 1903, 0.75]
[['other vegetables', 'domestic eggs', 'hard cheese'], 19, '->', ['root vegetables'], 1072, 0.631578947368421]
[['root vegetables', 'domestic eggs', 'onions'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['root vegetables', 'frozen vegetables', 'onions'], 15, '->', ['other vegetables'], 1903, 0.8666666666666667]
[['other vegetables', 'frozen vegetables', 'onions'], 21, '->', ['root vegetables'], 1072, 0.6190476190476191]
[['sausage', 'whipped/sour cream', 'domestic eggs'], 19, '->', ['other vegetables'], 1903, 0.631578947368421]
[['butter', 'rolls/buns', 'beef'], 22, '->', ['root vegetables'], 1072, 0.6363636363636364]
[['bottled water', 'chocolate', 'soda'], 25, '->', ['rolls/buns'], 1809, 0.52]
[['rolls/buns', 'bottled water', 'chocolate'], 20, '->', ['soda'], 1715, 0.65]
[['bottled water', 'newspapers', 'sausage'], 20, '->', ['rolls/buns'], 1809, 0.6]
[['chocolate', 'soda', 'candy'], 19, '->', ['rolls/buns'], 1809, 0.631578947368421]
[['rolls/buns', 'chocolate', 'candy'], 19, '->', ['soda'], 1715, 0.631578947368421]
[['beef', 'pastry', 'root vegetables'], 20, '->', ['rolls/buns'], 1809, 0.55]
[['rolls/buns', 'beef', 'pastry'], 22, '->', ['root vegetables'], 1072, 0.5]
[['rolls/buns', 'beef', 'sausage'], 19, '->', ['root vegetables'], 1072, 0.631578947368421]
[['frankfurter', 'root vegetables', 'sausage'], 25, '->', ['rolls/buns'], 1809, 0.56]
[['soda', 'newspapers', 'sausage'], 21, '->', ['rolls/buns'], 1809, 0.5238095238095238]
[['rolls/buns', 'soda', 'canned beer'], 30, '->', ['shopping bags'], 969, 0.5]
[['soda', 'sausage', 'sliced cheese'], 18, '->', ['rolls/buns'], 1809, 0.6111111111111112]
[['canned beer', 'sausage', 'shopping bags'], 26, '->', ['rolls/buns'], 1809, 0.5384615384615384]
[['rolls/buns', 'canned beer', 'sausage'], 27, '->', ['shopping bags'], 969, 0.5185185185185185]
[['bottled beer', 'soda', 'sausage'], 22, '->', ['bottled water'], 1087, 0.5]
[['bottled beer', 'bottled water', 'sausage'], 15, '->', ['soda'], 1715, 0.7333333333333333]
[['citrus fruit', 'yogurt', 'whole milk', 'other vegetables'], 47, '->', ['tropical fruit'], 1032, 0.5106382978723404]
[['citrus fruit', 'tropical fruit', 'yogurt', 'other vegetables'], 31, '->', ['whole milk'], 2513, 0.7741935483870968]
[['citrus fruit', 'tropical fruit', 'yogurt', 'whole milk'], 38, '->', ['other vegetables'], 1903, 0.631578947368421]
[['citrus fruit', 'tropical fruit', 'yogurt', 'root vegetables'], 21, '->', ['whole milk'], 2513, 0.7142857142857143]
[['citrus fruit', 'tropical fruit', 'whole milk', 'whipped/sour cream'], 23, '->', ['yogurt'], 1372, 0.5217391304347826]
[['citrus fruit', 'tropical fruit', 'yogurt', 'whipped/sour cream'], 15, '->', ['whole milk'], 2513, 0.8]
[['citrus fruit', 'yogurt', 'other vegetables', 'fruit/vegetable juice'], 18, '->', ['tropical fruit'], 1032, 0.6111111111111112]
[['citrus fruit', 'tropical fruit', 'yogurt', 'fruit/vegetable juice'], 14, '->', ['other vegetables'], 1903, 0.7857142857142857]
[['citrus fruit', 'yogurt', 'other vegetables', 'root vegetables'], 28, '->', ['tropical fruit'], 1032, 0.6071428571428571]
[['citrus fruit', 'tropical fruit', 'yogurt', 'root vegetables'], 21, '->', ['other vegetables'], 1903, 0.8095238095238095]
[['citrus fruit', 'tropical fruit', 'yogurt', 'other vegetables'], 31, '->', ['root vegetables'], 1072, 0.5483870967741935]
[['citrus fruit', 'tropical fruit', 'whole milk', 'pip fruit'], 20, '->', ['other vegetables'], 1903, 0.65]
[['citrus fruit', 'tropical fruit', 'pip fruit', 'root vegetables'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['citrus fruit', 'tropical fruit', 'whole milk', 'pip fruit'], 20, '->', ['root vegetables'], 1072, 0.55]
[['citrus fruit', 'tropical fruit', 'other vegetables', 'rolls/buns'], 18, '->', ['whole milk'], 2513, 0.6666666666666666]
[['citrus fruit', 'tropical fruit', 'whole milk', 'rolls/buns'], 22, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['citrus fruit', 'tropical fruit', 'other vegetables', 'bottled water'], 15, '->', ['whole milk'], 2513, 0.8666666666666667]
[['citrus fruit', 'tropical fruit', 'whole milk', 'bottled water'], 22, '->', ['other vegetables'], 1903, 0.5909090909090909]
[['citrus fruit', 'whole milk', 'other vegetables', 'fruit/vegetable juice'], 25, '->', ['tropical fruit'], 1032, 0.52]
[['citrus fruit', 'tropical fruit', 'other vegetables', 'fruit/vegetable juice'], 23, '->', ['whole milk'], 2513, 0.5652173913043478]
[['citrus fruit', 'tropical fruit', 'whole milk', 'fruit/vegetable juice'], 16, '->', ['other vegetables'], 1903, 0.8125]
[['citrus fruit', 'whole milk', 'other vegetables', 'root vegetables'], 57, '->', ['tropical fruit'], 1032, 0.543859649122807]
[['citrus fruit', 'tropical fruit', 'other vegetables', 'root vegetables'], 44, '->', ['whole milk'], 2513, 0.7045454545454546]
[['citrus fruit', 'tropical fruit', 'whole milk', 'root vegetables'], 35, '->', ['other vegetables'], 1903, 0.8857142857142857]
[['citrus fruit', 'tropical fruit', 'whole milk', 'other vegetables'], 49, '->', ['root vegetables'], 1072, 0.6326530612244898]
[['citrus fruit', 'tropical fruit', 'other vegetables', 'whipped/sour cream'], 21, '->', ['whole milk'], 2513, 0.7619047619047619]
[['citrus fruit', 'tropical fruit', 'whole milk', 'whipped/sour cream'], 23, '->', ['other vegetables'], 1903, 0.6956521739130435]
[['citrus fruit', 'pip fruit', 'other vegetables', 'root vegetables'], 26, '->', ['tropical fruit'], 1032, 0.5]
[['citrus fruit', 'tropical fruit', 'pip fruit', 'root vegetables'], 17, '->', ['other vegetables'], 1903, 0.7647058823529411]
[['citrus fruit', 'other vegetables', 'rolls/buns', 'root vegetables'], 22, '->', ['tropical fruit'], 1032, 0.5]
[['citrus fruit', 'tropical fruit', 'rolls/buns', 'root vegetables'], 13, '->', ['other vegetables'], 1903, 0.8461538461538461]
[['citrus fruit', 'tropical fruit', 'other vegetables', 'rolls/buns'], 18, '->', ['root vegetables'], 1072, 0.6111111111111112]
[['citrus fruit', 'other vegetables', 'fruit/vegetable juice', 'root vegetables'], 23, '->', ['tropical fruit'], 1032, 0.5217391304347826]
[['citrus fruit', 'tropical fruit', 'fruit/vegetable juice', 'root vegetables'], 16, '->', ['other vegetables'], 1903, 0.75]
[['citrus fruit', 'tropical fruit', 'other vegetables', 'fruit/vegetable juice'], 23, '->', ['root vegetables'], 1072, 0.5217391304347826]
[['citrus fruit', 'other vegetables', 'root vegetables', 'whipped/sour cream'], 23, '->', ['tropical fruit'], 1032, 0.5217391304347826]
[['citrus fruit', 'tropical fruit', 'root vegetables', 'whipped/sour cream'], 12, '->', ['other vegetables'], 1903, 1.0]
[['citrus fruit', 'tropical fruit', 'other vegetables', 'whipped/sour cream'], 21, '->', ['root vegetables'], 1072, 0.5714285714285714]
[['citrus fruit', 'yogurt', 'pip fruit', 'other vegetables'], 16, '->', ['whole milk'], 2513, 0.75]
[['citrus fruit', 'yogurt', 'whole milk', 'pip fruit'], 16, '->', ['other vegetables'], 1903, 0.75]
[['citrus fruit', 'whole milk', 'other vegetables', 'curd'], 19, '->', ['yogurt'], 1372, 0.631578947368421]
[['citrus fruit', 'yogurt', 'other vegetables', 'curd'], 14, '->', ['whole milk'], 2513, 0.8571428571428571]
[['citrus fruit', 'yogurt', 'whole milk', 'curd'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['citrus fruit', 'whole milk', 'other vegetables', 'fruit/vegetable juice'], 25, '->', ['yogurt'], 1372, 0.56]
[['citrus fruit', 'yogurt', 'other vegetables', 'fruit/vegetable juice'], 18, '->', ['whole milk'], 2513, 0.7777777777777778]
[['citrus fruit', 'yogurt', 'whole milk', 'fruit/vegetable juice'], 17, '->', ['other vegetables'], 1903, 0.8235294117647058]
[['citrus fruit', 'yogurt', 'other vegetables', 'root vegetables'], 28, '->', ['whole milk'], 2513, 0.8214285714285714]
[['citrus fruit', 'yogurt', 'whole milk', 'root vegetables'], 31, '->', ['other vegetables'], 1903, 0.7419354838709677]
[['citrus fruit', 'yogurt', 'other vegetables', 'whipped/sour cream'], 23, '->', ['whole milk'], 2513, 0.7391304347826086]
[['citrus fruit', 'yogurt', 'whole milk', 'whipped/sour cream'], 27, '->', ['other vegetables'], 1903, 0.6296296296296297]
[['citrus fruit', 'whole milk', 'root vegetables', 'whipped/sour cream'], 20, '->', ['yogurt'], 1372, 0.55]
[['citrus fruit', 'yogurt', 'root vegetables', 'whipped/sour cream'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['citrus fruit', 'other vegetables', 'root vegetables', 'whipped/sour cream'], 23, '->', ['yogurt'], 1372, 0.5217391304347826]
[['citrus fruit', 'yogurt', 'root vegetables', 'whipped/sour cream'], 17, '->', ['other vegetables'], 1903, 0.7058823529411765]
[['citrus fruit', 'yogurt', 'other vegetables', 'whipped/sour cream'], 23, '->', ['root vegetables'], 1072, 0.5217391304347826]
[['citrus fruit', 'pip fruit', 'other vegetables', 'root vegetables'], 26, '->', ['whole milk'], 2513, 0.6153846153846154]
[['citrus fruit', 'whole milk', 'pip fruit', 'root vegetables'], 23, '->', ['other vegetables'], 1903, 0.6956521739130435]
[['citrus fruit', 'whole milk', 'pip fruit', 'other vegetables'], 28, '->', ['root vegetables'], 1072, 0.5714285714285714]
[['citrus fruit', 'cream cheese', 'other vegetables', 'whipped/sour cream'], 13, '->', ['whole milk'], 2513, 0.8461538461538461]
[['citrus fruit', 'whole milk', 'cream cheese', 'whipped/sour cream'], 12, '->', ['other vegetables'], 1903, 0.9166666666666666]
[['citrus fruit', 'whole milk', 'cream cheese', 'other vegetables'], 19, '->', ['whipped/sour cream'], 705, 0.5789473684210527]
[['whole milk', 'cream cheese', 'other vegetables', 'domestic eggs'], 18, '->', ['citrus fruit'], 814, 0.6111111111111112]
[['citrus fruit', 'cream cheese', 'other vegetables', 'domestic eggs'], 13, '->', ['whole milk'], 2513, 0.8461538461538461]
[['citrus fruit', 'whole milk', 'cream cheese', 'domestic eggs'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['citrus fruit', 'whole milk', 'cream cheese', 'other vegetables'], 19, '->', ['domestic eggs'], 624, 0.5789473684210527]
[['citrus fruit', 'other vegetables', 'butter', 'root vegetables'], 18, '->', ['whole milk'], 2513, 0.6666666666666666]
[['citrus fruit', 'whole milk', 'butter', 'root vegetables'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['citrus fruit', 'other vegetables', 'rolls/buns', 'root vegetables'], 22, '->', ['whole milk'], 2513, 0.5909090909090909]
[['citrus fruit', 'whole milk', 'rolls/buns', 'root vegetables'], 19, '->', ['other vegetables'], 1903, 0.6842105263157895]
[['citrus fruit', 'other vegetables', 'bottled water', 'root vegetables'], 18, '->', ['whole milk'], 2513, 0.7222222222222222]
[['citrus fruit', 'whole milk', 'bottled water', 'root vegetables'], 20, '->', ['other vegetables'], 1903, 0.65]
[['citrus fruit', 'other vegetables', 'curd', 'root vegetables'], 15, '->', ['whole milk'], 2513, 0.7333333333333333]
[['citrus fruit', 'whole milk', 'curd', 'root vegetables'], 13, '->', ['other vegetables'], 1903, 0.8461538461538461]
[['citrus fruit', 'whole milk', 'other vegetables', 'curd'], 19, '->', ['root vegetables'], 1072, 0.5789473684210527]
[['citrus fruit', 'other vegetables', 'beef', 'root vegetables'], 21, '->', ['whole milk'], 2513, 0.6666666666666666]
[['citrus fruit', 'whole milk', 'beef', 'root vegetables'], 22, '->', ['other vegetables'], 1903, 0.6363636363636364]
[['citrus fruit', 'whole milk', 'other vegetables', 'beef'], 21, '->', ['root vegetables'], 1072, 0.6666666666666666]
[['citrus fruit', 'other vegetables', 'soda', 'root vegetables'], 21, '->', ['whole milk'], 2513, 0.5714285714285714]
[['citrus fruit', 'whole milk', 'soda', 'root vegetables'], 16, '->', ['other vegetables'], 1903, 0.75]
[['citrus fruit', 'whole milk', 'other vegetables', 'soda'], 21, '->', ['root vegetables'], 1072, 0.5714285714285714]
[['citrus fruit', 'other vegetables', 'fruit/vegetable juice', 'root vegetables'], 23, '->', ['whole milk'], 2513, 0.5652173913043478]
[['citrus fruit', 'whole milk', 'fruit/vegetable juice', 'root vegetables'], 17, '->', ['other vegetables'], 1903, 0.7647058823529411]
[['citrus fruit', 'whole milk', 'other vegetables', 'fruit/vegetable juice'], 25, '->', ['root vegetables'], 1072, 0.52]
[['citrus fruit', 'other vegetables', 'root vegetables', 'brown bread'], 14, '->', ['whole milk'], 2513, 0.8571428571428571]
[['citrus fruit', 'whole milk', 'root vegetables', 'brown bread'], 16, '->', ['other vegetables'], 1903, 0.75]
[['citrus fruit', 'whole milk', 'other vegetables', 'brown bread'], 19, '->', ['root vegetables'], 1072, 0.631578947368421]
[['citrus fruit', 'other vegetables', 'root vegetables', 'whipped/sour cream'], 23, '->', ['whole milk'], 2513, 0.6521739130434783]
[['citrus fruit', 'whole milk', 'root vegetables', 'whipped/sour cream'], 20, '->', ['other vegetables'], 1903, 0.75]
[['citrus fruit', 'other vegetables', 'root vegetables', 'domestic eggs'], 18, '->', ['whole milk'], 2513, 0.6666666666666666]
[['citrus fruit', 'whole milk', 'root vegetables', 'domestic eggs'], 14, '->', ['other vegetables'], 1903, 0.8571428571428571]
[['citrus fruit', 'other vegetables', 'root vegetables', 'frozen vegetables'], 20, '->', ['whole milk'], 2513, 0.7]
[['citrus fruit', 'whole milk', 'root vegetables', 'frozen vegetables'], 18, '->', ['other vegetables'], 1903, 0.7777777777777778]
[['citrus fruit', 'whole milk', 'other vegetables', 'frozen vegetables'], 20, '->', ['root vegetables'], 1072, 0.7]
[['citrus fruit', 'other vegetables', 'sausage', 'whipped/sour cream'], 15, '->', ['whole milk'], 2513, 0.8]
[['citrus fruit', 'whole milk', 'sausage', 'whipped/sour cream'], 15, '->', ['other vegetables'], 1903, 0.8]
